# Wir probieren noch ein paar leere Zeilen und Kommentare aus...

   # Gugus

40
-40, -0.000237591140704046, 0.00048607005497793
-39, -0.00155461853211246, 0.00102479002295064
-38, -0.00135323546345008, 0.00131395545961381
-37, -0.000385068776793924, -0.000179547201040751
-36, -0.000296554232008909, 0.000342165839809501
-35, 0.00292189233589173, -4.77308241794584e-05
-34, 0.00140376206183608, 0.00122161616629772
-33, 0.00330081722883861, 0.00131183654819472
-32, 0.000180345935488188, 0.000590495963077097
-31, -0.000502600056906032, 0.00134791179263008
-30, 3.05985192617154e-05, 0.001189119918349
-29, -0.00181194424673847, -6.58829085150795e-05
-28, 0.00163625125404645, 0.00187134055983384
-27, -0.00106913857629258, -0.00448870610774869
-26, 0.000563631171844723, 0.00269047040764999
-25, 0.00514559023092049, -0.00424459534668311
-24, 0.0025012548716969, 0.00265762393434547
-23, 0.00986717466439471, 0.00758232099426913
-22, 0.00347845789116789, 0.00714204865731754
-21, 0.00279102569743375, 0.0190404010296926
-20, 0.00646403494691492, 0.00218477675843334
-19, -0.00368822580271433, 0.00396193167187997
-18, 0.0138135126543913, -0.00152442091983272
-17, -0.000142596732349785, -0.00809757399645484
-16, 0.000768379943638564, 0.00490184808885509
-15, 0.00820405930009683, -0.00473402878121824
-14, -0.018591582599094, -0.000738264990535232
-13, 0.0207982948103307, 0.0162015976831092
-12, -0.0139209204802139, -0.00463008804252326
-11, 0.0175933544976204, 0.0383000321949634
-10, 0.0103002607695179, -0.0106141486421824
-9, -0.0225120435192535, 0.0339595105753101
-8, -0.00989948164881397, 0.0127659925431
-7, -0.0317560100460102, 0.0195477042256806
-6, 0.0466657440733132, -0.022594028224529
-5, 0.0207857923506051, -0.0423481378245489
-4, 0.231161587497319, 0.251077652872585
-3, -0.123773456109282, -0.357635475678753
-2, 0.202283160857298, 0.553482922992156
-1, 0.777631898103586, 2.58731561342629
0, 0.155210537979409, -0.506315791750565
1, -0.483835057876345, 0.901753661704535
2, 0.0471773456964261, 0.136510396780962
3, -0.168463452557346, 0.15803410384242
4, 0.167620052321598, -0.141566322865838
5, 0.0102233532829534, 0.0829537772313427
6, 0.159240096568855, -0.0105674049065937
7, 0.00444155104644232, 0.0612273820319535
8, 0.0204799969192565, 0.0116711691453802
9, 0.00134670662839413, 0.0459010589440319
10, -0.000423122630953069, 0.00517804220578444
11, 0.003054024566644, 0.0472827635837839
12, -0.00745627517739092, -0.0131158271332761
13, -0.0108467230091897, 0.0245560944885449
14, 0.00223338901260552, -0.0162385851146125
15, 0.00306317888760858, 0.0070775817844681
16, 0.00704657996944621, 0.00308104032303458
17, 0.0138107422991461, 0.0121423742571232
18, 0.00241271246944027, 0.0146211588662689
19, 0.0100992796950653, 0.0170814959734729
20, -0.00276478433173632, 0.00607534379459361
21, -0.000511411895210375, 0.00385484704040332
22, -0.00122394143629995, -0.00323142597772558
23, -0.0024182504205386, -0.00390287337676916
24, 0.000548999175591338, 0.00176090186480721
25, -0.00194549877959167, -0.00371606287701995
26, -0.00177164942081251, 0.00295257305813826
27, 0.000791235166494219, -0.000726128704442466
28, 0.00203858849174925, 0.00182768333170727
29, 0.000225305231921614, 0.00191525364141918
30, 0.00175098121714493, 0.00107101487657617
31, -0.00360982228966426, 0.000583524784904246
32, 0.00192510345797518, 0.000844109603364309
33, -0.000494382675065612, -0.00128824676406172
34, 0.00272470060296714, 0.000349937428861013
35, 0.0018256037235169, 0.000374359089247032
36, 0.00125695587787024, 0.000242063512492449
37, 0.000651457008330444, 0.00149246257908588
38, -7.04613379509394e-05, -0.000775858929897676
39, -0.00110976326997837, 0.00150203519010571
40, -0.000879875479189193, 0.00131313727036005
